tmean,j_day
14.3,2095
14.3,2096
14.3,2097
14.3,2098
8.3,2099
8.3,2100
8.3,2101
8.3,2102
8.3,2103
8.3,2104
8.3,2105
8.3,2106
8.3,2107
8.3,2108
8.3,2109
8.3,2110
8.3,2111
8.3,2112
8.3,2113
8.3,2114
8.3,2115
8.3,2116
8.3,2117
8.3,2118
8.3,2119
8.3,2120
8.3,2121
8.3,2122
8.3,2123
8.3,2124
8.3,2125
8.3,2126
8.3,2127
8.3,2128
8.3,2129
2.4,2130
2.4,2131
2.4,2132
2.4,2133
2.4,2134
2.4,2135
2.4,2136
2.4,2137
2.4,2138
2.4,2139
2.4,2140
2.4,2141
2.4,2142
2.4,2143
2.4,2144
2.4,2145
2.4,2146
2.4,2147
2.4,2148
2.4,2149
2.4,2150
2.4,2151
2.4,2152
2.4,2153
2.4,2154
2.4,2155
2.4,2156
2.4,2157
2.4,2158
2.4,2159
-3.8,2160
-3.8,2161
-3.8,2162
-3.8,2163
-3.8,2164
-3.8,2165
-3.8,2166
-3.8,2167
-3.8,2168
-3.8,2169
-3.8,2170
-3.8,2171
-3.8,2172
-3.8,2173
-3.8,2174
-3.8,2175
-3.8,2176
-3.8,2177
-3.8,2178
-3.8,2179
-3.8,2180
-3.8,2181
-3.8,2182
-3.8,2183
-3.8,2184
-3.8,2185
-3.8,2186
-3.8,2187
-3.8,2188
-3.8,2189
-3.8,2190
-7.1,2191
-7.1,2192
-7.1,2193
-7.1,2194
-7.1,2195
-7.1,2196
-7.1,2197
-7.1,2198
-7.1,2199
-7.1,2200
-7.1,2201
-7.1,2202
-7.1,2203
-7.1,2204
-7.1,2205
-7.1,2206
-7.1,2207
-7.1,2208
-7.1,2209
-7.1,2210
-7.1,2211
-7.1,2212
-7.1,2213
-7.1,2214
-7.1,2215
-7.1,2216
-7.1,2217
-7.1,2218
-7.1,2219
-7.1,2220
-7.1,2221
-6.7,2222
-6.7,2223
-6.7,2224
-6.7,2225
-6.7,2226
-6.7,2227
-6.7,2228
-6.7,2229
-6.7,2230
-6.7,2231
-6.7,2232
-6.7,2233
-6.7,2234
-6.7,2235
-6.7,2236
-6.7,2237
-6.7,2238
-6.7,2239
-6.7,2240
-6.7,2241
-6.7,2242
-6.7,2243
-6.7,2244
-6.7,2245
-6.7,2246
-6.7,2247
-6.7,2248
-6.7,2249
-1.7,2250
-1.7,2251
-1.7,2252
-1.7,2253
-1.7,2254
-1.7,2255
-1.7,2256
-1.7,2257
-1.7,2258
-1.7,2259
-1.7,2260
-1.7,2261
-1.7,2262
-1.7,2263
-1.7,2264
-1.7,2265
-1.7,2266
-1.7,2267
-1.7,2268
-1.7,2269
-1.7,2270
-1.7,2271
-1.7,2272
-1.7,2273
-1.7,2274
-1.7,2275
-1.7,2276
-1.7,2277
-1.7,2278
-1.7,2279
-1.7,2280
5.4,2281
5.4,2282
5.4,2283
5.4,2284
5.4,2285
5.4,2286
5.4,2287
5.4,2288
5.4,2289
5.4,2290
5.4,2291
5.4,2292
5.4,2293
5.4,2294
5.4,2295
5.4,2296
5.4,2297
5.4,2298
5.4,2299
5.4,2300
5.4,2301
5.4,2302
5.4,2303
5.4,2304
5.4,2305
5.4,2306
5.4,2307
5.4,2308
5.4,2309
5.4,2310
12,2311
12,2312
12,2313
12,2314
12,2315
12,2316
12,2317
12,2318
12,2319
12,2320
12,2321
12,2322
12,2323
12,2324
12,2325
12,2326
12,2327
12,2328
12,2329
12,2330
12,2331
12,2332
12,2333
12,2334
12,2335
12,2336
12,2337
12,2338
12,2339
12,2340
12,2341
16.9,2342
16.9,2343
16.9,2344
16.9,2345
16.9,2346
16.9,2347
16.9,2348
16.9,2349
16.9,2350
16.9,2351
16.9,2352
16.9,2353
16.9,2354
16.9,2355
16.9,2356
16.9,2357
16.9,2358
16.9,2359
16.9,2360
16.9,2361
16.9,2362
16.9,2363
16.9,2364
16.9,2365
16.9,2366
16.9,2367
16.9,2368
16.9,2369
16.9,2370
16.9,2371
19.5,2372
19.5,2373
19.5,2374
19.5,2375
19.5,2376
19.5,2377
19.5,2378
19.5,2379
19.5,2380
19.5,2381
19.5,2382
19.5,2383
19.5,2384
19.5,2385
19.5,2386
19.5,2387
19.5,2388
19.5,2389
19.5,2390
19.5,2391
19.5,2392
19.5,2393
19.5,2394
19.5,2395
19.5,2396
19.5,2397
19.5,2398
19.5,2399
19.5,2400
19.5,2401
19.5,2402
18.5,2403
18.5,2404
18.5,2405
18.5,2406
18.5,2407
18.5,2408
18.5,2409
18.5,2410
18.5,2411
18.5,2412
18.5,2413
18.5,2414
18.5,2415
18.5,2416
18.5,2417
18.5,2418
18.5,2419
18.5,2420
18.5,2421
18.5,2422
18.5,2423
18.5,2424
18.5,2425
18.5,2426
18.5,2427
18.5,2428
18.5,2429
18.5,2430
18.5,2431
18.5,2432
18.5,2433
14.3,2434
14.3,2435
14.3,2436
14.3,2437
14.3,2438
14.3,2439
14.3,2440
14.3,2441
14.3,2442
14.3,2443
14.3,2444
14.3,2445
14.3,2446
14.3,2447
14.3,2448
14.3,2449
14.3,2450
14.3,2451
14.3,2452
14.3,2453
14.3,2454
14.3,2455
14.3,2456
14.3,2457
14.3,2458
14.3,2459
14.3,2460
14.3,2461
14.3,2462
14.3,2463
8.3,2464
8.3,2465
8.3,2466
8.3,2467
8.3,2468
8.3,2469
8.3,2470
8.3,2471
8.3,2472
8.3,2473
8.3,2474
8.3,2475
8.3,2476
8.3,2477
8.3,2478
8.3,2479
8.3,2480
8.3,2481
8.3,2482
8.3,2483
8.3,2484
8.3,2485
8.3,2486
8.3,2487
8.3,2488
8.3,2489
8.3,2490
8.3,2491
8.3,2492
8.3,2493
8.3,2494
2.4,2495
2.4,2496
2.4,2497
2.4,2498
2.4,2499
2.4,2500
2.4,2501
2.4,2502
2.4,2503
2.4,2504
2.4,2505
2.4,2506
2.4,2507
2.4,2508
2.4,2509
2.4,2510
2.4,2511
2.4,2512
2.4,2513
2.4,2514
2.4,2515
2.4,2516
2.4,2517
2.4,2518
2.4,2519
2.4,2520
2.4,2521
2.4,2522
2.4,2523
2.4,2524
-3.8,2525
-3.8,2526
-3.8,2527
-3.8,2528
-3.8,2529
-3.8,2530
-3.8,2531
-3.8,2532
-3.8,2533
-3.8,2534
-3.8,2535
-3.8,2536
-3.8,2537
-3.8,2538
-3.8,2539
-3.8,2540
-3.8,2541
-3.8,2542
-3.8,2543
-3.8,2544
-3.8,2545
-3.8,2546
-3.8,2547
-3.8,2548
-3.8,2549
-3.8,2550
-3.8,2551
-3.8,2552
-3.8,2553
-3.8,2554
-3.8,2555
-7.1,2556
-7.1,2557
-7.1,2558
-7.1,2559
-7.1,2560
-7.1,2561
-7.1,2562
-7.1,2563
-7.1,2564
-7.1,2565
-7.1,2566
-7.1,2567
-7.1,2568
-7.1,2569
-7.1,2570
-7.1,2571
-7.1,2572
-7.1,2573
-7.1,2574
-7.1,2575
-7.1,2576
-7.1,2577
-7.1,2578
-7.1,2579
-7.1,2580
-7.1,2581
-7.1,2582
-7.1,2583
-7.1,2584
-7.1,2585
-7.1,2586
-6.7,2587
-6.7,2588
-6.7,2589
-6.7,2590
-6.7,2591
-6.7,2592
-6.7,2593
-6.7,2594
-6.7,2595
-6.7,2596
-6.7,2597
-6.7,2598
-6.7,2599
-6.7,2600
-6.7,2601
-6.7,2602
-6.7,2603
-6.7,2604
-6.7,2605
-6.7,2606
-6.7,2607
-6.7,2608
-6.7,2609
-6.7,2610
-6.7,2611
-6.7,2612
-6.7,2613
-6.7,2614
-1.7,2615
-1.7,2616
-1.7,2617
-1.7,2618
-1.7,2619
-1.7,2620
-1.7,2621
-1.7,2622
-1.7,2623
-1.7,2624
-1.7,2625
-1.7,2626
-1.7,2627
-1.7,2628
-1.7,2629
-1.7,2630
-1.7,2631
-1.7,2632
-1.7,2633
-1.7,2634
-1.7,2635
-1.7,2636
-1.7,2637
-1.7,2638
-1.7,2639
-1.7,2640
-1.7,2641
-1.7,2642
-1.7,2643
-1.7,2644
-1.7,2645
5.4,2646
5.4,2647
5.4,2648
5.4,2649
5.4,2650
5.4,2651
5.4,2652
5.4,2653
5.4,2654
5.4,2655
5.4,2656
5.4,2657
5.4,2658
5.4,2659
5.4,2660
5.4,2661
5.4,2662
5.4,2663
5.4,2664
5.4,2665
5.4,2666
5.4,2667
5.4,2668
5.4,2669
5.4,2670
5.4,2671
5.4,2672
5.4,2673
5.4,2674
5.4,2675
12,2676
12,2677
12,2678
12,2679
12,2680
12,2681
12,2682
12,2683
12,2684
12,2685
12,2686
12,2687
12,2688
12,2689
12,2690
12,2691
12,2692
12,2693
12,2694
12,2695
12,2696
12,2697
12,2698
12,2699
12,2700
12,2701
12,2702
12,2703
12,2704
12,2705
12,2706
16.9,2707
16.9,2708
16.9,2709
16.9,2710
16.9,2711
16.9,2712
16.9,2713
16.9,2714
16.9,2715
16.9,2716
16.9,2717
16.9,2718
16.9,2719
16.9,2720
16.9,2721
16.9,2722
16.9,2723
16.9,2724
16.9,2725
16.9,2726
16.9,2727
16.9,2728
16.9,2729
16.9,2730
16.9,2731
16.9,2732
16.9,2733
16.9,2734
16.9,2735
16.9,2736
19.5,2737
19.5,2738
19.5,2739
19.5,2740
19.5,2741
19.5,2742
19.5,2743
19.5,2744
19.5,2745
19.5,2746
19.5,2747
19.5,2748
19.5,2749
19.5,2750
19.5,2751
19.5,2752
19.5,2753
19.5,2754
19.5,2755
19.5,2756
19.5,2757
19.5,2758
19.5,2759
19.5,2760
19.5,2761
19.5,2762
19.5,2763
19.5,2764
19.5,2765
19.5,2766
19.5,2767
18.5,2768
18.5,2769
18.5,2770
18.5,2771
18.5,2772
18.5,2773
18.5,2774
18.5,2775
18.5,2776
18.5,2777
18.5,2778
18.5,2779
18.5,2780
18.5,2781
18.5,2782
18.5,2783
18.5,2784
18.5,2785
18.5,2786
18.5,2787
18.5,2788
18.5,2789
18.5,2790
18.5,2791
18.5,2792
18.5,2793
18.5,2794
18.5,2795
18.5,2796
18.5,2797
18.5,2798
14.3,2799
14.3,2800
14.3,2801
14.3,2802
14.3,2803
14.3,2804
14.3,2805
14.3,2806
14.3,2807
14.3,2808
14.3,2809
14.3,2810
14.3,2811
14.3,2812
14.3,2813
14.3,2814
14.3,2815
14.3,2816
14.3,2817
14.3,2818
14.3,2819
14.3,2820
14.3,2821
14.3,2822
14.3,2823
14.3,2824
14.3,2825
14.3,2826
14.3,2827
14.3,2828
8.3,2829
8.3,2830
8.3,2831
8.3,2832
8.3,2833
8.3,2834
8.3,2835
8.3,2836
8.3,2837
8.3,2838
8.3,2839
8.3,2840
8.3,2841
8.3,2842
8.3,2843
8.3,2844
8.3,2845
8.3,2846
8.3,2847
8.3,2848
8.3,2849
8.3,2850
8.3,2851
8.3,2852
8.3,2853
8.3,2854
8.3,2855
8.3,2856
8.3,2857
8.3,2858
8.3,2859
2.4,2860
2.4,2861
2.4,2862
2.4,2863
2.4,2864
2.4,2865
2.4,2866
2.4,2867
2.4,2868
2.4,2869
2.4,2870
2.4,2871
2.4,2872
2.4,2873
2.4,2874
2.4,2875
2.4,2876
2.4,2877
2.4,2878
2.4,2879
2.4,2880
2.4,2881
2.4,2882
2.4,2883
2.4,2884
2.4,2885
2.4,2886
2.4,2887
2.4,2888
2.4,2889
-3.8,2890
-3.8,2891
-3.8,2892
-3.8,2893
-3.8,2894
-3.8,2895
-3.8,2896
-3.8,2897
-3.8,2898
-3.8,2899
-3.8,2900
-3.8,2901
-3.8,2902
-3.8,2903
-3.8,2904
-3.8,2905
-3.8,2906
-3.8,2907
-3.8,2908
-3.8,2909
-3.8,2910
-3.8,2911
-3.8,2912
-3.8,2913
-3.8,2914
-3.8,2915
-3.8,2916
-3.8,2917
-3.8,2918
-3.8,2919
-3.8,2920
-7.1,2921
-7.1,2922
-7.1,2923
-7.1,2924
-7.1,2925
-7.1,2926
-7.1,2927
-7.1,2928
-7.1,2929
-7.1,2930
-7.1,2931
-7.1,2932
-7.1,2933
-7.1,2934
-7.1,2935
-7.1,2936
-7.1,2937
-7.1,2938
-7.1,2939
-7.1,2940
-7.1,2941
-7.1,2942
-7.1,2943
-7.1,2944
-7.1,2945
-7.1,2946
-7.1,2947
-7.1,2948
-7.1,2949
-7.1,2950
-7.1,2951
-6.7,2952
-6.7,2953
-6.7,2954
-6.7,2955
-6.7,2956
-6.7,2957
-6.7,2958
-6.7,2959
-6.7,2960
-6.7,2961
-6.7,2962
-6.7,2963
-6.7,2964
-6.7,2965
-6.7,2966
-6.7,2967
-6.7,2968
-6.7,2969
-6.7,2970
-6.7,2971
-6.7,2972
-6.7,2973
-6.7,2974
-6.7,2975
-6.7,2976
-6.7,2977
-6.7,2978
-6.7,2979
-1.7,2980
-1.7,2981
-1.7,2982
-1.7,2983
-1.7,2984
-1.7,2985
-1.7,2986
-1.7,2987
-1.7,2988
-1.7,2989
-1.7,2990
-1.7,2991
-1.7,2992
-1.7,2993
-1.7,2994
-1.7,2995
-1.7,2996
-1.7,2997
-1.7,2998
-1.7,2999
-1.7,3000
-1.7,3001
-1.7,3002
-1.7,3003
-1.7,3004
-1.7,3005
-1.7,3006
-1.7,3007
-1.7,3008
-1.7,3009
-1.7,3010
5.4,3011
5.4,3012
5.4,3013
5.4,3014
5.4,3015
5.4,3016
5.4,3017
5.4,3018
5.4,3019
5.4,3020
5.4,3021
5.4,3022
5.4,3023
5.4,3024
5.4,3025
5.4,3026
5.4,3027
5.4,3028
5.4,3029
5.4,3030
5.4,3031
5.4,3032
5.4,3033
5.4,3034
5.4,3035
5.4,3036
5.4,3037
5.4,3038
5.4,3039
5.4,3040
12,3041
12,3042
12,3043
12,3044
12,3045
12,3046
12,3047
12,3048
12,3049
12,3050
12,3051
12,3052
12,3053
12,3054
12,3055
12,3056
12,3057
12,3058
12,3059
12,3060
12,3061
12,3062
12,3063
12,3064
12,3065
12,3066
12,3067
12,3068
12,3069
12,3070
12,3071
16.9,3072
16.9,3073
16.9,3074
16.9,3075
16.9,3076
16.9,3077
16.9,3078
16.9,3079
16.9,3080
16.9,3081
16.9,3082
16.9,3083
16.9,3084
16.9,3085
16.9,3086
16.9,3087
16.9,3088
16.9,3089
16.9,3090
16.9,3091
16.9,3092
16.9,3093
16.9,3094
16.9,3095
16.9,3096
16.9,3097
16.9,3098
16.9,3099
16.9,3100
16.9,3101
19.5,3102
19.5,3103
19.5,3104
19.5,3105
19.5,3106
19.5,3107
19.5,3108
19.5,3109
19.5,3110
19.5,3111
19.5,3112
19.5,3113
19.5,3114
19.5,3115
19.5,3116
19.5,3117
19.5,3118
19.5,3119
19.5,3120
19.5,3121
19.5,3122
19.5,3123
19.5,3124
19.5,3125
19.5,3126
19.5,3127
19.5,3128
19.5,3129
19.5,3130
19.5,3131
19.5,3132
18.5,3133
18.5,3134
18.5,3135
18.5,3136
18.5,3137
18.5,3138
18.5,3139
18.5,3140
18.5,3141
18.5,3142
18.5,3143
18.5,3144
18.5,3145
18.5,3146
18.5,3147
18.5,3148
18.5,3149
18.5,3150
18.5,3151
18.5,3152
18.5,3153
18.5,3154
18.5,3155
18.5,3156
18.5,3157
18.5,3158
18.5,3159
18.5,3160
18.5,3161
18.5,3162
18.5,3163
14.3,3164
14.3,3165
14.3,3166
14.3,3167
14.3,3168
14.3,3169
14.3,3170
14.3,3171
14.3,3172
14.3,3173
14.3,3174
14.3,3175
14.3,3176
14.3,3177
14.3,3178
14.3,3179
14.3,3180
14.3,3181
14.3,3182
14.3,3183
14.3,3184
14.3,3185
14.3,3186
14.3,3187
14.3,3188
14.3,3189
14.3,3190
14.3,3191
14.3,3192
14.3,3193
8.3,3194
8.3,3195
8.3,3196
8.3,3197
8.3,3198
8.3,3199
8.3,3200
8.3,3201
8.3,3202
8.3,3203
8.3,3204
8.3,3205
8.3,3206
8.3,3207
8.3,3208
8.3,3209
8.3,3210
8.3,3211
8.3,3212
8.3,3213
8.3,3214
8.3,3215
8.3,3216
8.3,3217
8.3,3218
8.3,3219
8.3,3220
8.3,3221
8.3,3222
8.3,3223
8.3,3224
2.4,3225
2.4,3226
2.4,3227
2.4,3228
2.4,3229
2.4,3230
2.4,3231
2.4,3232
2.4,3233
2.4,3234
2.4,3235
2.4,3236
2.4,3237
2.4,3238
2.4,3239
2.4,3240
2.4,3241
2.4,3242
2.4,3243
2.4,3244
2.4,3245
2.4,3246
2.4,3247
2.4,3248
2.4,3249
2.4,3250
2.4,3251
2.4,3252
2.4,3253
2.4,3254
-3.8,3255
-3.8,3256
-3.8,3257
-3.8,3258
-3.8,3259
-3.8,3260
-3.8,3261
-3.8,3262
-3.8,3263
-3.8,3264
-3.8,3265
-3.8,3266
-3.8,3267
-3.8,3268
-3.8,3269
-3.8,3270
-3.8,3271
-3.8,3272
-3.8,3273
-3.8,3274
-3.8,3275
-3.8,3276
-3.8,3277
-3.8,3278
-3.8,3279
-3.8,3280
-3.8,3281
-3.8,3282
-3.8,3283
-3.8,3284
-3.8,3285
-7.1,3286
-7.1,3287
-7.1,3288
-7.1,3289
-7.1,3290
-7.1,3291
-7.1,3292
-7.1,3293
-7.1,3294
-7.1,3295
-7.1,3296
-7.1,3297
-7.1,3298
-7.1,3299
-7.1,3300
-7.1,3301
-7.1,3302
-7.1,3303
-7.1,3304
-7.1,3305
-7.1,3306
-7.1,3307
-7.1,3308
-7.1,3309
-7.1,3310
-7.1,3311
-7.1,3312
-7.1,3313
-7.1,3314
-7.1,3315
-7.1,3316
-6.7,3317
-6.7,3318
-6.7,3319
-6.7,3320
-6.7,3321
-6.7,3322
-6.7,3323
-6.7,3324
-6.7,3325
-6.7,3326
-6.7,3327
-6.7,3328
-6.7,3329
-6.7,3330
-6.7,3331
-6.7,3332
-6.7,3333
-6.7,3334
-6.7,3335
-6.7,3336
-6.7,3337
-6.7,3338
-6.7,3339
-6.7,3340
-6.7,3341
-6.7,3342
-6.7,3343
-6.7,3344
-1.7,3345
-1.7,3346
-1.7,3347
-1.7,3348
-1.7,3349
-1.7,3350
-1.7,3351
-1.7,3352
-1.7,3353
-1.7,3354
-1.7,3355
-1.7,3356
-1.7,3357
-1.7,3358
-1.7,3359
-1.7,3360
-1.7,3361
-1.7,3362
-1.7,3363
-1.7,3364
-1.7,3365
-1.7,3366
-1.7,3367
-1.7,3368
-1.7,3369
-1.7,3370
-1.7,3371
-1.7,3372
-1.7,3373
-1.7,3374
-1.7,3375
5.4,3376
5.4,3377
5.4,3378
5.4,3379
5.4,3380
5.4,3381
5.4,3382
5.4,3383
5.4,3384
5.4,3385
5.4,3386
5.4,3387
5.4,3388
5.4,3389
5.4,3390
5.4,3391
5.4,3392
5.4,3393
5.4,3394
5.4,3395
5.4,3396
5.4,3397
5.4,3398
5.4,3399
5.4,3400
5.4,3401
5.4,3402
5.4,3403
5.4,3404
5.4,3405
12,3406
12,3407
12,3408
12,3409
12,3410
12,3411
12,3412
12,3413
12,3414
12,3415
12,3416
12,3417
12,3418
12,3419
12,3420
12,3421
12,3422
12,3423
12,3424
12,3425
12,3426
12,3427
12,3428
12,3429
12,3430
12,3431
12,3432
12,3433
12,3434
12,3435
12,3436
16.9,3437
16.9,3438
16.9,3439
16.9,3440
16.9,3441
16.9,3442
16.9,3443
16.9,3444
16.9,3445
16.9,3446
16.9,3447
16.9,3448
16.9,3449
16.9,3450
16.9,3451
16.9,3452
16.9,3453
16.9,3454
16.9,3455
16.9,3456
16.9,3457
16.9,3458
16.9,3459
16.9,3460
16.9,3461
16.9,3462
16.9,3463
16.9,3464
16.9,3465
16.9,3466
19.5,3467
19.5,3468
19.5,3469
19.5,3470
19.5,3471
19.5,3472
19.5,3473
19.5,3474
19.5,3475
19.5,3476
19.5,3477
19.5,3478
19.5,3479
19.5,3480
19.5,3481
19.5,3482
19.5,3483
19.5,3484
19.5,3485
19.5,3486
19.5,3487
19.5,3488
19.5,3489
19.5,3490
19.5,3491
19.5,3492
19.5,3493
19.5,3494
19.5,3495
19.5,3496
19.5,3497
18.5,3498
18.5,3499
18.5,3500
18.5,3501
18.5,3502
18.5,3503
18.5,3504
18.5,3505
18.5,3506
18.5,3507
18.5,3508
18.5,3509
18.5,3510
18.5,3511
18.5,3512
18.5,3513
18.5,3514
18.5,3515
18.5,3516
18.5,3517
18.5,3518
18.5,3519
18.5,3520
18.5,3521
18.5,3522
18.5,3523
18.5,3524
18.5,3525
18.5,3526
18.5,3527
18.5,3528
14.3,3529
14.3,3530
14.3,3531
14.3,3532
14.3,3533
14.3,3534
14.3,3535
14.3,3536
14.3,3537
14.3,3538
14.3,3539
14.3,3540
14.3,3541
14.3,3542
14.3,3543
14.3,3544
14.3,3545
14.3,3546
14.3,3547
14.3,3548
14.3,3549
14.3,3550
14.3,3551
14.3,3552
14.3,3553
14.3,3554
14.3,3555
14.3,3556
14.3,3557
14.3,3558
8.3,3559
8.3,3560
8.3,3561
8.3,3562
8.3,3563
8.3,3564
8.3,3565
8.3,3566
8.3,3567
8.3,3568
8.3,3569
8.3,3570
8.3,3571
8.3,3572
8.3,3573
8.3,3574
8.3,3575
8.3,3576
8.3,3577
8.3,3578
8.3,3579
8.3,3580
8.3,3581
8.3,3582
8.3,3583
8.3,3584
8.3,3585
8.3,3586
8.3,3587
8.3,3588
8.3,3589
2.4,3590
2.4,3591
2.4,3592
2.4,3593
2.4,3594
2.4,3595
2.4,3596
2.4,3597
2.4,3598
2.4,3599
2.4,3600
2.4,3601
2.4,3602
2.4,3603
2.4,3604
2.4,3605
2.4,3606
2.4,3607
2.4,3608
2.4,3609
2.4,3610
2.4,3611
2.4,3612
2.4,3613
2.4,3614
2.4,3615
2.4,3616
2.4,3617
2.4,3618
2.4,3619
-3.8,3620
-3.8,3621
-3.8,3622
-3.8,3623
-3.8,3624
-3.8,3625
-3.8,3626
-3.8,3627
-3.8,3628
-3.8,3629
-3.8,3630
-3.8,3631
-3.8,3632
-3.8,3633
-3.8,3634
-3.8,3635
-3.8,3636
-3.8,3637
-3.8,3638
-3.8,3639
-3.8,3640
-3.8,3641
-3.8,3642
-3.8,3643
-3.8,3644
-3.8,3645
-3.8,3646
-3.8,3647
-3.8,3648
-3.8,3649
-3.8,3650
-7.1,3651
-7.1,3652
-7.1,3653
-7.1,3654
-7.1,3655
-7.1,3656
-7.1,3657
-7.1,3658
-7.1,3659
-7.1,3660
-7.1,3661
-7.1,3662
-7.1,3663
-7.1,3664
-7.1,3665
-7.1,3666
-7.1,3667
-7.1,3668
-7.1,3669
-7.1,3670
-7.1,3671
-7.1,3672
-7.1,3673
-7.1,3674
-7.1,3675
-7.1,3676
-7.1,3677
-7.1,3678
-7.1,3679
-7.1,3680
-7.1,3681
-6.7,3682
-6.7,3683
-6.7,3684
-6.7,3685
-6.7,3686
-6.7,3687
-6.7,3688
-6.7,3689
-6.7,3690
-6.7,3691
-6.7,3692
-6.7,3693
-6.7,3694
-6.7,3695
-6.7,3696
-6.7,3697
-6.7,3698
-6.7,3699
-6.7,3700
-6.7,3701
-6.7,3702
-6.7,3703
-6.7,3704
-6.7,3705
-6.7,3706
-6.7,3707
-6.7,3708
-6.7,3709
-1.7,3710
-1.7,3711
-1.7,3712
-1.7,3713
-1.7,3714
-1.7,3715
-1.7,3716
-1.7,3717
-1.7,3718
-1.7,3719
-1.7,3720
-1.7,3721
-1.7,3722
-1.7,3723
-1.7,3724
-1.7,3725
-1.7,3726
-1.7,3727
-1.7,3728
-1.7,3729
-1.7,3730
-1.7,3731
-1.7,3732
-1.7,3733
-1.7,3734
-1.7,3735
-1.7,3736
-1.7,3737
-1.7,3738
-1.7,3739
-1.7,3740
5.4,3741
5.4,3742
5.4,3743
5.4,3744
5.4,3745
5.4,3746
5.4,3747
5.4,3748
5.4,3749
5.4,3750
5.4,3751
5.4,3752
5.4,3753
5.4,3754
5.4,3755
5.4,3756
5.4,3757
5.4,3758
5.4,3759
5.4,3760
5.4,3761
5.4,3762
5.4,3763
5.4,3764
5.4,3765
5.4,3766
5.4,3767
5.4,3768
5.4,3769
5.4,3770
12,3771
12,3772
12,3773
12,3774
12,3775
12,3776
12,3777
12,3778
12,3779
12,3780
12,3781
12,3782
12,3783
12,3784
12,3785
12,3786
12,3787
12,3788
12,3789
12,3790
12,3791
12,3792
12,3793
12,3794
12,3795
12,3796
12,3797
12,3798
12,3799
12,3800
12,3801
16.9,3802
16.9,3803
16.9,3804
16.9,3805
16.9,3806
16.9,3807
16.9,3808
16.9,3809
16.9,3810
16.9,3811
16.9,3812
16.9,3813
16.9,3814
16.9,3815
16.9,3816
16.9,3817
16.9,3818
16.9,3819
16.9,3820
16.9,3821
16.9,3822
16.9,3823
16.9,3824
16.9,3825
16.9,3826
16.9,3827
16.9,3828
16.9,3829
16.9,3830
16.9,3831
19.5,3832
19.5,3833
19.5,3834
19.5,3835
19.5,3836
19.5,3837
19.5,3838
19.5,3839
19.5,3840
19.5,3841
19.5,3842
19.5,3843
19.5,3844
19.5,3845
19.5,3846
19.5,3847
19.5,3848
19.5,3849
19.5,3850
19.5,3851
19.5,3852
19.5,3853
19.5,3854
19.5,3855
19.5,3856
19.5,3857
19.5,3858
19.5,3859
19.5,3860
19.5,3861
19.5,3862
18.5,3863
18.5,3864
18.5,3865
18.5,3866
18.5,3867
18.5,3868
18.5,3869
18.5,3870
18.5,3871
18.5,3872
18.5,3873
18.5,3874
18.5,3875
18.5,3876
18.5,3877
18.5,3878
18.5,3879
18.5,3880
18.5,3881
18.5,3882
18.5,3883
18.5,3884
18.5,3885
18.5,3886
18.5,3887
18.5,3888
18.5,3889
18.5,3890
18.5,3891
18.5,3892
18.5,3893
14.3,3894
14.3,3895
14.3,3896
14.3,3897
14.3,3898
14.3,3899
14.3,3900
14.3,3901
14.3,3902
14.3,3903
14.3,3904
14.3,3905
14.3,3906
14.3,3907
14.3,3908
14.3,3909
14.3,3910
14.3,3911
14.3,3912
14.3,3913
14.3,3914
14.3,3915
14.3,3916
14.3,3917
14.3,3918
14.3,3919
14.3,3920
14.3,3921
14.3,3922
14.3,3923
8.3,3924
8.3,3925
8.3,3926
8.3,3927
8.3,3928
8.3,3929
8.3,3930
8.3,3931
8.3,3932
8.3,3933
8.3,3934
8.3,3935
8.3,3936
8.3,3937
8.3,3938
8.3,3939
8.3,3940
8.3,3941
8.3,3942
8.3,3943
8.3,3944
8.3,3945
8.3,3946
8.3,3947
8.3,3948
8.3,3949
8.3,3950
8.3,3951
8.3,3952
8.3,3953
8.3,3954
2.4,3955
2.4,3956
2.4,3957
2.4,3958
2.4,3959
2.4,3960
2.4,3961
2.4,3962
2.4,3963
2.4,3964
2.4,3965
2.4,3966
2.4,3967
2.4,3968
2.4,3969
2.4,3970
2.4,3971
2.4,3972
2.4,3973
2.4,3974
2.4,3975
2.4,3976
2.4,3977
2.4,3978
2.4,3979
2.4,3980
2.4,3981
2.4,3982
2.4,3983
2.4,3984
-3.8,3985
-3.8,3986
-3.8,3987
-3.8,3988
-3.8,3989
-3.8,3990
-3.8,3991
-3.8,3992
-3.8,3993
-3.8,3994
-3.8,3995
-3.8,3996
-3.8,3997
-3.8,3998
-3.8,3999
-3.8,4000
-3.8,4001
-3.8,4002
-3.8,4003
-3.8,4004
-3.8,4005
-3.8,4006
-3.8,4007
-3.8,4008
-3.8,4009
-3.8,4010
-3.8,4011
-3.8,4012
-3.8,4013
-3.8,4014
-3.8,4015
